,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4
29,PF66838,Polypipe PolySoil® 50mm boss adaptor Black,Polypipe,7.64,"Made of black PVC-U, this Polypipe PolySoil boss adapter with 32mm push-fit connections is suitable for use in domestic applications.",Drainage/Soil Pipes and Fittings/Soil Pipe Fittings/Soil Pipe Adaptors/Soil Pipe Adaptors.csv -> Polypipe PolySoil® 50mm boss adaptor Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/68/38/NW-F66838_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_PolySoil_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,
30,PQ64014,Wavin Wavin OsmaSoil boss socket adaptor 40mm Black,Wavin,7.34,"Suitable for domestic or commercial use, this Wavin OsmaSoil 40mm boss socket adapter is made of durable black PVC-u and is fitted with 50 x 40mm socket x female thread connections.",Drainage/Soil Pipes and Fittings/Soil Pipe Fittings/Soil Pipe Adaptors/Soil Pipe Adaptors.csv -> Wavin Wavin OsmaSoil boss socket adaptor 40mm Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/40/14/NW-Q64014_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Osma_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_PVC_U_Pipe_&_Fittings_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Wavin_OsmaSoil_Waste_Certificate.pdf,
31,PF14661,Center CB boss adaptor 110 x 50mm Black,Center CB,3.66,"This Center CB 110mm PVC-U boss adapter with 50mm connections is part of a complete range of push-fit soil system fittings offering fast, easy installation, making it ideal for use in a wide range of applications.",Drainage/Soil Pipes and Fittings/Soil Pipe Fittings/Soil Pipe Adaptors/Soil Pipe Adaptors.csv -> Center CB boss adaptor 110 x 50mm Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/46/61/NW-F14661_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Center_CB_DrainageProductGuide_2019.pdf,,,
32,PF29084,"Polypipe Terrain 100 straight branch boss adaptor 4"" x 2"" Grey",Polypipe,12.0,"Made of grey PVC-U, this Polypipe Terrain 100 straight boss adapter with 50mm solvent weld connections is designed for use in commercial building services. The Polypipe Terrain PVC drainage system is fully accredited and is suitable for joining to a variety of other materials.","Drainage/Soil Pipes and Fittings/Soil Pipe Fittings/Soil Pipe Adaptors/Soil Pipe Adaptors.csv -> Polypipe Terrain 100 straight branch boss adaptor 4"" x 2"" Grey",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/90/84/NW-F29084_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Polypipe_Terrain_Above_Ground_Brchr.pdf,,,
33,PQ66501,Wavin OsmaSoil boss adaptor 50mm White,Wavin,9.47,"Suitable for domestic or commercial use, this Wavin OsmaSoil 50mm boss adapter is made of durable white PVC-u and is fitted with socket x plain end connections.",Drainage/Soil Pipes and Fittings/Soil Pipe Fittings/Soil Pipe Adaptors/Soil Pipe Adaptors.csv -> Wavin OsmaSoil boss adaptor 50mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/65/01/NW-Q66501_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Osma_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_PVC_U_Pipe_&_Fittings_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Wavin_OsmaSoil_Waste_Certificate.pdf,
34,PQ97087,Wavin Wavin OsmaSoil UPVC boss adaptor 50 x 40mm Grey,Wavin,6.31,"Suitable for domestic or commercial use, this Wavin OsmaSoil 50 x 40mm boss adapter is made of durable grey PVC-u and is fitted with solvent weld connections.",Drainage/Soil Pipes and Fittings/Soil Pipe Fittings/Soil Pipe Adaptors/Soil Pipe Adaptors.csv -> Wavin Wavin OsmaSoil UPVC boss adaptor 50 x 40mm Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/70/87/NW-Q97087_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Osma_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_PVC_U_Pipe_&_Fittings_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Wavin_AGBG_Trade_Catalogue_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Wavin_OsmaSoil_Waste_Certificate.pdf
35,PF66862,Polypipe PolySoil® straight adaptor 40mm Grey,Polypipe,10.57,"Made of grey PVC-U, this Polypipe PolySoil boss adapter with 40mm push fit connections is suitable for use in domestic applications.",Drainage/Soil Pipes and Fittings/Soil Pipe Fittings/Soil Pipe Adaptors/Soil Pipe Adaptors.csv -> Polypipe PolySoil® straight adaptor 40mm Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/68/62/NW-F66862_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_PolySoil_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,
36,PF68790,Polypipe PolySoil solvent boss adaptor 110 x 50mm Black,Polypipe,10.32,"Made of black PVC-U, this Polypipe PolySoil boss adapter with 50mm solvent weld connections is suitable for use in domestic applications. Incorporating single-piece moulding technology the PolySoil system offers improved performance and longevity with ring lock seal technology preventing seal distortion for simple, reliable installation with no risk of dislodgment.",Drainage/Soil Pipes and Fittings/Soil Pipe Fittings/Soil Pipe Adaptors/Soil Pipe Adaptors.csv -> Polypipe PolySoil solvent boss adaptor 110 x 50mm Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/87/90/NW-F68790_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_PolySoil_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,
37,PF35061,"Polypipe Terrain 100 ring seal adaptor 4"" White",Polypipe,9.54,"Made of white PVC-u, this Polypipe Terrain ring seal adapter with 110mm solvent weld connections is suitable for use in commercial building services.","Drainage/Soil Pipes and Fittings/Soil Pipe Fittings/Soil Pipe Adaptors/Soil Pipe Adaptors.csv -> Polypipe Terrain 100 ring seal adaptor 4"" White",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/50/61/NW-F35061_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Polypipe_Terrain_Above_Ground_Brchr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Polypipe_Terrain_Jan19_Brchr.pdf,,
38,PF47451,MULTIKWIK UNIVERSAL ADAPTOR BLACK  MKUAB,Hunter,13.46,"This Hunter Multikwik 110mm x 32/40/50mm universal connector is manufactured in EVA for ongoing flexibility and a watertight connection. The WC fins are made from thermoplastic elastomer, a high performance synthetic rubber resistant to cracking and eroding. Multikwik WC connectors are designed to fit pans conforming to BS 5503 and BS 5504, including those with bosses.",Drainage/Soil Pipes and Fittings/Soil Pipe Fittings/Soil Pipe Adaptors/Soil Pipe Adaptors.csv -> MULTIKWIK UNIVERSAL ADAPTOR BLACK  MKUAB,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/74/51/NW-F47451_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_s/ds/Hunter_Multikwik_SDS.pdf,,,
