,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4
43,PQ64820,"Wavin Osma RoundLine shoe 2.1/2"" Black",Wavin,8.25,"Ideal for domestic use, this Wavin Osma RoundLine 68mm pipe shoe with socket connection is made of black PVC-U with a classic half-round profile.","Drainage/Rainwater Guttering and Fittings/Gutter Outlets and Nozzles/Gutter Outlets and Nozzles.csv -> Wavin Osma RoundLine shoe 2.1/2"" Black",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/48/20/NW-Q64820_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_PVC_U_Pipe_&_Fittings_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/Wavin_Osma_RoundLine_Drainage_Brcr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Wavin_AGBG_Trade_Catalogue_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Osma_Rainwater_Installation.pdf
44,PF67759,Polypipe Square to Round Downpipe Adaptor in Black,Polypipe,15.76,"Made of black PVCu, this Polypipe adaptor connects square to round rainwater systems and is suitable for use in domestic applications.",Drainage/Rainwater Guttering and Fittings/Gutter Outlets and Nozzles/Gutter Outlets and Nozzles.csv -> Polypipe Square to Round Downpipe Adaptor in Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/77/59/NW-F67759_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,,
45,PF22339,MLY 68MMX45D BEND BLACK RB253B,Marley,11.93,"This black Marley Deepflow 68mm 45° bend with push-fit x plain end connections is part of the Deepflow range with its semi-elliptical profile designed to produce a self-cleansing flow, creating a high capacity with the option to install using a notched or notchless joint.",Drainage/Rainwater Guttering and Fittings/Gutter Outlets and Nozzles/Gutter Outlets and Nozzles.csv -> MLY 68MMX45D BEND BLACK RB253B,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/23/39/NW-F22339_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,
46,PF24215,MLY FLOWLINE RUN/OUTLET TO 65MMSQ ROF1:W,Marley,12.12,"This Marley clip-joint running outlet to 65M² is part of the easy-install Flowline system. A stylish rectilinear rainwater system, Flowline carries water capacities well above those accepted by traditional half-round gutters.",Drainage/Rainwater Guttering and Fittings/Gutter Outlets and Nozzles/Gutter Outlets and Nozzles.csv -> MLY FLOWLINE RUN/OUTLET TO 65MMSQ ROF1:W,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/ro/f1/ROF1_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,
47,PF24354,68MM X 67.5D OFFSET BEND SKT/SP RNE255:W,Marley,6.65,"This white Marley Deepflow 68mm 67.5° circular offset bend with socket x push-fit spigot connections is part of the Deepflow range with its semi-elliptical profile designed to produce a self-cleansing flow, creating a high capacity with the option to install using a notched or notchless joint.",Drainage/Rainwater Guttering and Fittings/Gutter Outlets and Nozzles/Gutter Outlets and Nozzles.csv -> 68MM X 67.5D OFFSET BEND SKT/SP RNE255:W,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/43/54/NW-F24354_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,
48,PF39112,MLY CLIPMASTER RUN/OUTLET TO68MM ROC1:W,Marley,8.62,"Offering easy installation, this Marley Clipmaster clip-joint running outlet to 68mm is part of the brand's nominal half-round gutter system. Suitable for use in a wide range of circumstances, this fitting is compatible with most half-round systems.",Drainage/Rainwater Guttering and Fittings/Gutter Outlets and Nozzles/Gutter Outlets and Nozzles.csv -> MLY CLIPMASTER RUN/OUTLET TO68MM ROC1:W,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/91/12/F39112_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,
49,PF39012,MLY CLIPMASTER RUN/OUTLET TO 68MM ROC1:B,Marley,8.62,"Easy to install, the Marley Clip-Master 68mm running outlet in black is part of a highly practical PVC-U nominal half-round gutter system offering compatibility with half-round systems from most manufacturers. Clip-Master can be installed using a notched or a notchless joint for added convenience.",Drainage/Rainwater Guttering and Fittings/Gutter Outlets and Nozzles/Gutter Outlets and Nozzles.csv -> MLY CLIPMASTER RUN/OUTLET TO 68MM ROC1:B,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/90/12/NW-F39012_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,
50,PF39014,CLIPMASTER STOPEND OUTLET TO 68MM ROC2:B,Marley,8.62,"Easy to install, the Marley Clip-Master 68mm stop end outlet in black is part of a highly practical PVC-U nominal half-round gutter system offering compatibility with half-round systems from most manufacturers. Clip-Master can be installed using a notched or a notchless joint for added convenience.",Drainage/Rainwater Guttering and Fittings/Gutter Outlets and Nozzles/Gutter Outlets and Nozzles.csv -> CLIPMASTER STOPEND OUTLET TO 68MM ROC2:B,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/90/14/NW-F39014_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,
51,PF22215,MLY FLOWLINE RUNIN O/LET - 65MMSQ ROF1:B,Marley,12.12,"Made of black PVC-u with push-fit x plain end connections, this Marley Flowline running outlet to 65mm² is part of the rectilinear profile Flowline gutter system. Supplying carrying capacities higher than standard half-round gutters, the Flowline system is perfect for larger roof areas and can be installed with a notched or notchless joint.",Drainage/Rainwater Guttering and Fittings/Gutter Outlets and Nozzles/Gutter Outlets and Nozzles.csv -> MLY FLOWLINE RUNIN O/LET - 65MMSQ ROF1:B,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/22/15/NW-F22215_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,
52,PF24130,MLY DEEPFLOW RUN/OUTLET TO 68MM ROD10:W,Marley,11.37,"This white Marley Deepflow running outlet with 68mm circular spigot is part of the Deepflow range with its semi-elliptical profile designed to produce a self-cleansing flow, creating a high capacity with the option to install using a notched or notchless joint.",Drainage/Rainwater Guttering and Fittings/Gutter Outlets and Nozzles/Gutter Outlets and Nozzles.csv -> MLY DEEPFLOW RUN/OUTLET TO 68MM ROD10:W,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/41/30/NW-F24130_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,
