,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4
10,P667853,Aspen Pumps Silent+ Mini Lime FP3319 slimline pump 70 x 140 x 950mm White,Aspen Pumps,145.33,"Ideal for commercial use, the Aspen Pumps Silent+ Mini Lime condensate removal pump includes an anti-vibration damper and built-in sound absorbing materials for silent operation. Easy to use thanks to a quick-release reservoir, this pump can be commissioned on-site and operation easily checked using the clever LED system in the reservoir.",Air Conditioning/Air Conditioning Installation/Condensate Air Conditioner Pumps/Mini Condensate Pumps/Mini Condensate Pumps.csv -> Aspen Pumps Silent+ Mini Lime FP3319 slimline pump 70 x 140 x 950mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/78/54/NW-667853_667854_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Aspen_Pumps_Product_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Aspen_Pumps_Silent+_Mini_Lime_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Aspen_Pumps_S+_MiniLime_Installation.pdf,
11,P667592,Aspen Pumps Silent+ Mini Orange condensate pump,Aspen Pumps,109.38,"The Aspen Pumps Silent+ Mini Orange condensate removal pump is ideal for small commercial or domestic units. Employing an acoustic damper and anti-vibration tubing and bracket, the Silent+ Mini Orange is whisper-quiet for distraction-free operation at home or in the workplace.",Air Conditioning/Air Conditioning Installation/Condensate Air Conditioner Pumps/Mini Condensate Pumps/Mini Condensate Pumps.csv -> Aspen Pumps Silent+ Mini Orange condensate pump,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/75/92/NW-667592_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Aspen_Pumps_Silent+_Mini_Orange_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/st/al/Aspen_Pumps_Silent+MiniOrange_Instal.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Aspen_Pumps_Product_Guide.pdf,
12,P667533,Aspen Pumps Maxi Orange Maxi Orange condensate pump kit,Aspen Pumps,115.55,"Designed for large size commercial units, the Aspen Pumps Maxi Orange condensate removal pump provides extra power on-demand thanks to its high power motor.",Air Conditioning/Air Conditioning Installation/Condensate Air Conditioner Pumps/Mini Condensate Pumps/Mini Condensate Pumps.csv -> Aspen Pumps Maxi Orange Maxi Orange condensate pump kit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/75/33/NW-667533_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Aspen_Pumps_Mini_Maxi_Orange_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Aspen_Pumps_Product_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Aspen_667533_Technical.pdf,
13,P667854,Aspen Pumps Silent+ Mini Lime FP3320 BBJ trunk pump 70 x 140 x 950mm White,Aspen Pumps,145.33,"Ideal for commercial use, the Aspen Pumps Silent+ Mini Lime SpeediDuct (BBJ) condensate removal pump includes an anti-vibration damper and built-in sound absorbing materials for silent operation. Easy to use thanks to a quick-release reservoir, this pump can be commissioned on-site and operation easily checked using the clever LED system in the reservoir.",Air Conditioning/Air Conditioning Installation/Condensate Air Conditioner Pumps/Mini Condensate Pumps/Mini Condensate Pumps.csv -> Aspen Pumps Silent+ Mini Lime FP3320 BBJ trunk pump 70 x 140 x 950mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/78/54/NW-667853_667854_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Aspen_Pumps_Product_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Aspen_Pumps_Silent+_Mini_Lime_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Aspen_Pumps_S+_MiniLime_Installation.pdf,
14,P667506,Aspen Pumps Micro V condensate pump,Aspen Pumps,126.14,"Designed to fit into even the smallest of spaces, this Aspen Pumps Micro-v intelligent condensate removal pump without breather tube delivers on-demand operation and floatless technology. With a maximum flow rate of 14.5L/hr, this pump works silently and offers a longer pump life for reduced maintenance and replacement costs.",Air Conditioning/Air Conditioning Installation/Condensate Air Conditioner Pumps/Mini Condensate Pumps/Mini Condensate Pumps.csv -> Aspen Pumps Micro V condensate pump,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/75/06/NW-667506_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Aspen_Pumps_Micro_v_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Aspen_Pumps_Micro_v_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/nu/al/667506_Micro_v_Manual.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Aspen_667506_Installation.pdf
15,P622605,Sauermann Delta Pack DP10CE05UN23 delta pack Cream,Sauermann,166.22,"The Sauermann 80 x 60 Delta Pack condensate removal system piston pump offers fast, easy installation and effortless maintenance thanks in part to a new elbow design, easily opened with a simple finger push, no tools required. With a streamlined design, this system is ideal for wall-mounted air conditioning units and includes the Si-10 UNIVERSAL pump, offering the latest in piston pump technology.",Air Conditioning/Air Conditioning Installation/Condensate Air Conditioner Pumps/Mini Condensate Pumps/Mini Condensate Pumps.csv -> Sauermann Delta Pack DP10CE05UN23 delta pack Cream,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/26/05/NW-622605_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Sauermann_Delta_Pack_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/nu/al/Sauermann_Delta_Pack_User_Manual.pdf,,
16,P625699,Charles Austen Pumps MegaBlue pump reservoir,Charles Austen Pumps,217.3,"With no moving parts liable to sticking, the Charles Austen Pumps Megablue pump reservoir sensor works through a simple connection between the water reservoir and the condensate drain fitted to the drip pan. When water is detected the Megablue's solid state sensor turns the pump on to effortlessly remove it. The largest of the Blue diamond condensate pumps, Megablue offers a high pumping volume of 50L/Hr and pumping lift height of 20M along with multiple sensing options. The Megablue can be used as a central pump to remove condensate from a number of systems, or can be fitted to chilled food cabinets.",Air Conditioning/Air Conditioning Installation/Condensate Air Conditioner Pumps/Mini Condensate Pumps/Mini Condensate Pumps.csv -> Charles Austen Pumps MegaBlue pump reservoir,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/56/99/NW-625699_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/BD_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/st/al/CharlesAusten_MinMaxiMegaBlue_Instal.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Charles_Austen_Pumps_BDP_Brochure.pdf,
17,P690074,Pump House Flowatch DE-05-FD flowatch pump in trunking,Pump House,219.94,"Easy to install, this Pump House Flowatch mini split pump with trunking requires just one 90° bend to secure pipes within the elbow. Ideal for mini split air conditioning units, this 12L/h pump is quiet in operation and highly reliable.",Air Conditioning/Air Conditioning Installation/Condensate Air Conditioner Pumps/Mini Condensate Pumps/Mini Condensate Pumps.csv -> Pump House Flowatch DE-05-FD flowatch pump in trunking,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/00/74/NW-690074_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Siccom_690074_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Pump_House_RAC_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Siccom_690074_Installation.pdf,
18,P625698,Charles Austen Pumps MaxiBlue pump drain sensor,Charles Austen Pumps,158.41,"With no moving parts to cause clogs, the Charles Austen Pumps MaxiBlue pump drainstik is simply inserted into a drain tube, employing a sensor to turn the pump on when water is detected.",Air Conditioning/Air Conditioning Installation/Condensate Air Conditioner Pumps/Mini Condensate Pumps/Mini Condensate Pumps.csv -> Charles Austen Pumps MaxiBlue pump drain sensor,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/56/98/NW-625698_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/BD_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/st/al/CharlesAusten_MinMaxiMegaBlue_Instal.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Charles_Austen_Pumps_BDP_Brochure.pdf,
19,P625694,Charles Austen Pumps MiniBlue X87-500 pump cooling signal,Charles Austen Pumps,113.08,"The whisper-quiet Charles Austen Pumps MiniBlue condensate removal pump with CR plug offers 8L/h flow rates for the reliable removal of condensate and debris. This self-priming pump provides peristaltic performance at the price of a piston pump and is small enough for fast installation or retrofit into any existing installation. Using BlueDiamond patented rotary diaphragm technology, the MiniBlue draws in condensate using vacuum and mechanically driven technology in a reinforced elastomer diaphragm, directing it to the outlet under pressure. Able to run dry, this system tolerates suspended solids and light slurries for reliable use in tough conditions.",Air Conditioning/Air Conditioning Installation/Condensate Air Conditioner Pumps/Mini Condensate Pumps/Mini Condensate Pumps.csv -> Charles Austen Pumps MiniBlue X87-500 pump cooling signal,,Pump;CR plug,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/56/95/NW-625694_625695_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Charles_Austen_MiniBlue_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/st/al/CharlesAusten_MinMaxiMegaBlue_Instal.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Charles_Austen_MiniBlue_Pump_Tech.pdf,
20,P625696,Charles Austen Pumps MaxiBlue pump reservoir,Charles Austen Pumps,158.41,"With no moving parts liable to sticking, the Charles Austen Pumps Maxiblue pump reservoir sensor works through a simple connection between the water reservoir and the condensate drain fitted to the drip pan. When water is detected the Maxiblue's solid state sensor turns the pump on to effortlessly remove it.",Air Conditioning/Air Conditioning Installation/Condensate Air Conditioner Pumps/Mini Condensate Pumps/Mini Condensate Pumps.csv -> Charles Austen Pumps MaxiBlue pump reservoir,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/56/96/NW-625696_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/BD_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/st/al/CharlesAusten_MinMaxiMegaBlue_Instal.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Charles_Austen_Pumps_BDP_Brochure.pdf,
